loc,disea,n,Dvlpd_NLCD06,Forest_NLCD06,Herbaceous_NLCD06,Tract_Frag06,FragPerim06,CWED_DF06,TECI_DF06,CWED_FH06,TECI_FH06,CWED_HD06,TECI_HD06,Pop_den,Median_age,Mean_income,long,lat
1,3,3150,-1.135779749,-0.824716047,1.571251812,-0.51442184,-0.537773733,-0.683823282,-0.50224777,-0.677722225,-0.316975924,-0.923490313,-0.702750434,-0.637187656,0.183771158,0.042401886,-76.337735,37.131769
1,0,3149,-1.222314456,1.601999974,0.301259026,-0.770879154,-0.746678811,-0.750567724,-0.599490674,0.995033925,1.662360807,-1.16785084,-1.203171189,-0.664559297,0.49719703,-1.065279776,-78.076447,36.699654
0,0,3140,-0.866316166,1.587573202,-0.9327544,-0.671975593,-0.620919351,-0.505520233,-0.167368678,0.496653914,0.868001664,-0.82305016,-0.760995506,-0.7182381,0.358671864,-0.960502056,-82.429214,36.942441
0,2,3136,-0.955100002,1.272770289,-0.286120004,-0.745427583,-0.813717406,-0.865621289,-0.70702029,-0.960337996,0.29889799,-0.911309737,-0.254387867,-0.736678276,0.389481603,-0.592153008,-79.033267,38.547571
1,1,3134,-0.090083273,-0.819069576,2.208490315,2.382830349,2.525821574,-0.502798666,-0.643214538,0.513767152,-0.172436724,1.077804081,0.942352074,0.005742079,1.138973816,-0.252123626,-77.451926,37.578698
1,0,3134,-0.152630447,-0.543074717,1.825492712,1.055241288,1.423201133,0.674250977,0.130862182,0.299962649,-0.518476545,2.266214439,1.217835121,-0.085705301,-0.666956209,0.37996642,-77.655335,37.394658
0,1,3132,-0.048417421,0.818659889,-1.159393637,-0.944874919,-1.000750063,2.182476468,2.315371671,0.201952563,-0.488023364,0.010566292,-0.139830085,0.639127883,-3.045804267,-1.09783363,-78.521657,38.036373
0,0,3132,2.249836614,-1.378395246,-1.763868493,-0.877407674,-0.832419924,-0.757737839,-0.904472726,-1.712377005,-1.52363291,-0.512072326,-0.606549532,5.019510866,-0.904527424,-0.668925501,-77.14666,38.870548
1,3,3130,0.511469778,-0.646955688,0.364322381,3.08893723,2.810709407,1.638269522,1.040460327,0.084184578,-0.547690656,1.441912257,0.752612406,0.11461795,0.437496864,1.466493309,-77.268658,38.80823
0,0,3126,-0.530845317,0.873972115,-0.402767115,-0.281649567,-0.152414633,1.003633813,1.366526269,1.179038869,0.299916128,-0.356547927,-0.428630057,-0.635311863,0.173813432,-0.836375805,-81.862237,37.107035
1,3,3124,0.312237155,0.400216093,-1.184274972,-0.401510804,-0.146582939,2.938356134,2.83502368,-0.533349476,-0.71041964,0.306626195,0.087864591,0.077153375,0.377796698,1.673064983,-77.219511,38.747658
1,0,3124,2.026611149,-1.213017211,-2.325809043,-1.137754642,-1.209580714,-0.983731415,-1.138579819,-1.532281166,-1.20747913,-1.361255907,-1.667747648,1.775842419,-1.413208285,-0.178134024,-77.466326,37.557309
1,0,3118,0.747183079,-1.021338293,0.449990362,0.415736365,0.336407961,-0.486899864,-0.572908369,-0.811684581,-0.804520925,1.242745605,1.412587088,-0.067925378,-0.368455378,-1.12001645,-76.354777,37.037886
1,0,3117,1.481858142,-1.00998627,-1.35764163,-0.728847813,-0.730708733,-0.498098919,-0.289057684,-1.225697081,-0.944078735,0.051868439,0.900523553,0.406155485,-0.652031167,-0.257568635,-76.187158,36.835138
1,0,3108,-0.132417717,-0.14637748,0.989955264,0.972878661,1.199654792,1.051500076,1.045889561,0.788999895,0.016192617,0.437914108,0.338576198,-0.415406785,0.646447446,-0.710963371,-77.472402,37.630992
1,0,3106,1.67402108,-1.183116113,-1.604604109,-0.834156788,-0.725328679,-0.816227609,-0.816370062,-1.427893212,-1.108855504,-0.266415726,0.520362341,0.610184001,-0.443080586,-0.955207216,-76.256991,36.881981
1,1,3102,0.480333242,-0.66821655,0.483933561,0.264919185,0.323069655,0.544345148,-0.013294463,-0.126517562,-0.699047439,2.796775974,1.51352511,0.278360309,0.900173151,2.228169369,-77.258099,38.799422
0,1,3100,-1.026958214,0.925267956,0.381928262,-0.274271822,-0.274190728,-0.930589584,-1.083125028,0.239572693,1.548962166,-1.13651675,-1.515494552,-0.738979058,0.836222815,-0.869086412,-81.728408,36.688982
1,0,3099,1.067494276,-1.202717543,0.057725233,-1.051242967,-1.111583016,-0.919043614,-1.056657988,-1.507848238,-1.192283919,1.447551721,2.027975212,-0.021506897,0.347946615,-0.98959675,-76.336438,36.817397
1,3,3098,-1.170013995,1.357794615,0.579640872,-0.624637318,-0.55666082,-0.686048633,-0.501474466,0.832462104,1.278202057,-1.10505226,-1.098055402,-0.65625558,0.765847778,-0.570721811,-77.346146,38.021014
0,4,3096,-1.023546184,1.808096504,-0.993304349,-0.782584679,-0.819756247,-0.921395957,-0.996656661,-0.45054701,1.350066954,-1.121059602,-1.415266351,-0.741779592,0.913247162,-0.560085641,-78.532326,38.97967
0,0,3095,0.57617704,0.235912878,-1.363267494,-0.943434975,-0.990879347,0.140138334,0.874783358,-0.566543445,-0.483074575,-0.365352343,0.051556337,-0.316380964,0.389481603,-0.814108377,-79.982495,37.793472
1,0,3093,-1.250166809,1.245076258,0.420825601,-0.727586651,-0.685154455,-0.913211108,-0.963716584,0.611007291,1.402661488,-1.289186038,-1.482083971,-0.661058806,0.974798359,0.40273646,-77.259484,37.425664
1,0,3087,1.189292921,-1.178772193,-2.022205983,-0.793846558,-0.87317451,-0.955058941,-1.080517621,-1.493294079,-1.168707493,-0.969009025,-0.842565574,0.202270605,-0.249055046,0.092839868,-76.302323,36.858888
0,2,3080,1.89108714,-1.205844542,-1.405121246,0.333101749,0.409048232,2.172565854,1.967436514,-1.576684232,-1.457322681,0.473626845,0.235341723,3.238411823,-0.7658836,0.170085469,-77.213703,38.917362
1,1,3079,-0.019014544,0.528282824,-0.604567016,0.151435615,0.157067748,1.823624333,2.336500744,0.382146133,-0.043587646,-0.13065825,-0.085113136,-0.502539634,0.422571823,-0.531668849,-77.473174,37.744265
1,0,3078,-1.284616775,1.62950921,0.406486546,-0.729318309,-0.73105515,-0.938654012,-1.027385232,1.131206533,2.019159569,-1.305786923,-1.525601917,-0.666584487,1.691200352,-0.885802885,-80.174571,36.58251
1,6,3076,-0.360288213,0.339208828,0.474160515,0.267941405,0.385428374,0.603144206,0.501596729,0.746455286,-0.050713651,0.461778643,0.28991365,-0.367204234,1.168823899,2.973770928,-77.087729,38.718694
1,0,3072,-0.173249887,-0.745158333,0.995618617,0.06115671,-0.095739203,0.183838397,0.497649659,-0.874179713,-0.754520539,-0.011960826,0.296808741,-0.21665241,-0.846056707,-1.161023363,-77.464315,37.534908
1,2,3066,-1.283030306,1.058583912,0.286486512,-0.818816797,-0.809500096,-0.92714164,-0.973560092,0.53496299,1.753119647,-1.295450753,-1.468390474,-0.669757689,0.870323068,-0.669695931,-76.81227,37.823001
0,1,3065,-0.1571213,0.087706973,0.164557848,1.490320941,1.18069234,1.127441319,0.534931647,2.652768742,0.220529743,0.239683845,-0.304026287,0.489235492,0.374076734,-0.129758602,-77.197474,38.81817
0,1,3061,-1.005390327,1.00220699,0.17337618,-0.443317706,-0.411464239,-0.895804138,-1.031603272,0.986360171,1.488799788,-1.082793089,-1.392975891,-0.738126368,0.974866639,-0.925502275,-81.106106,36.664264
0,0,3060,-0.991642302,0.776968322,0.509274972,-0.300773948,-0.243623135,-0.863389377,-0.935091836,0.647886425,1.372068669,-1.003005925,-1.15454881,-0.738226677,0.605149774,-0.816378633,-81.890543,36.958426
1,0,3058,0.723454221,-0.500583999,-0.455824897,0.034502098,0.023575042,0.739051251,1.123316566,-0.560050915,-0.580552049,0.127846123,0.363500298,-0.150413039,-0.38338042,-0.312487678,-77.457651,38.287358
1,1,3057,0.137777457,-0.758977577,1.519921549,2.727479636,2.584309864,-0.177536,-0.453207445,0.550081547,-0.33801324,1.872223695,1.188249839,-0.076557068,-0.159504797,-0.126132881,-77.517564,37.589775
1,0,3056,-1.278555841,1.310331372,0.435143785,-0.797329248,-0.788469322,-0.923060492,-0.970225221,0.643185202,1.757401706,-1.303390944,-1.500922072,-0.671451309,1.034498525,-0.607977139,-76.739443,37.572314
0,25,3054,-0.985457683,-0.588845675,2.625085162,-0.026721325,0.024470032,-0.937932921,-1.116377382,0.292009494,1.224179688,-0.978574559,-1.030916119,-0.73485848,1.067295856,0.373803115,-78.057338,39.079682
1,1,3052,0.781890715,-0.726280099,-0.272943573,3.177180061,2.922311509,1.316887161,1.006048325,-0.164197433,-0.5811151,0.999994609,0.619152963,0.466356781,-0.68188125,1.080731322,-77.357068,38.973141
1,1,3051,1.45862493,-1.129032707,-1.06660291,-0.270597587,-0.344476442,-0.280560883,-0.277442022,-1.346365157,-1.09565787,0.482556004,0.678231932,1.165281282,0.303171491,0.590159417,-77.113801,38.838238
1,0,3050,-0.435176476,-0.017773346,1.259944747,0.413964123,0.533117244,0.66890853,0.732218363,0.583075102,-0.031404938,0.221501783,0.193728406,-0.455782895,-0.637106125,0.126447822,-77.438998,38.307091
1,0,3049,0.806148492,-1.121649261,0.554152001,-0.180969261,-0.245248997,-0.758979067,-0.886853446,-1.073874292,-0.955314656,1.774999712,1.981755205,0.005520407,0.915098193,-0.016581374,-76.165302,36.803738
1,2,3044,1.440953629,-1.213017211,-0.858071958,-1.137754642,-1.209580714,-0.983731415,-1.138579819,-1.532281166,-1.20747913,1.407816575,1.455616525,1.472319235,-0.368455378,0.3048305,-77.093713,38.855401
0,3,3043,0.503952994,-0.649588758,0.154113282,-0.489864277,-0.545908819,0.604306618,1.031267425,-0.746211073,-0.859484101,0.507622939,1.018948501,-0.254586973,-0.180498564,-0.48217802,-78.896838,38.444291
1,0,3041,-1.289718647,2.143968038,-0.63916941,-0.927390952,-0.930351494,-0.924418197,-0.9480733,0.413020469,1.861214728,-1.313951813,-1.509898411,-0.670052409,0.840472985,-0.997334395,-78.347884,37.642917
1,0,3040,0.778385057,-0.592938824,-0.603408008,0.270839385,0.643777351,1.342643381,1.13169402,-0.63407067,-0.776970863,0.692400759,0.41444764,0.355396238,-1.577383741,-0.573796027,-76.466092,37.102148
1,2,3036,0.432650436,-0.205891873,-0.711504742,0.276925369,0.128003733,0.78114813,0.849180505,-0.19369901,-0.467020116,0.200797693,0.160107841,-0.239174926,-0.084879589,-1.200128431,-79.153599,37.42874
1,0,3029,-0.711897208,1.124006191,-0.039320756,-0.529488665,-0.554282333,0.849073534,1.345480194,0.825656569,0.362096158,-0.337874999,-0.226699118,-0.577155018,0.750922736,-0.753846077,-79.107466,37.474438
0,1,3025,0.919451355,-1.349395716,0.487921127,-0.699481412,-0.689722768,-0.780195729,-0.944910364,-1.583448005,-1.441805832,1.160315496,1.759448231,0.121557108,-0.011045001,-0.937913008,-78.868706,38.474228
1,0,3025,-1.299972718,0.808567646,2.042389905,-0.62347715,-0.581985609,-0.973062588,-1.110595902,1.014711353,2.074069618,-1.341741259,-1.61456131,-0.665774518,0.750922736,-0.067853042,-76.706699,36.624114
1,0,3024,-0.613758851,-0.840525401,0.174753552,-0.233394282,-0.21134034,-0.502212202,-0.311354599,-0.54476486,-0.374256527,-0.378562675,0.08623623,-0.382951641,0.750922736,0.430300192,-77.051619,38.776609
0,12,3020,-0.978245232,0.637633738,0.549871752,-0.342771651,-0.290974802,-0.715366206,-0.755010643,1.246833608,0.972614458,-0.9669063,-1.212655829,-0.704673545,1.6988955,1.363615845,-78.511822,38.122304
1,0,3020,0.464347508,-0.612877311,-0.554699293,2.368311041,2.252493796,0.624192646,0.476383816,-0.264638249,-0.582162304,0.232634169,-0.004514359,-0.09250423,0.273321407,-0.468543213,-76.21665,36.896912
1,0,3018,-1.216365557,0.732393802,1.978726748,-0.442203943,-0.477038977,-0.867073249,-0.898082456,1.315170821,1.675493887,-1.126200864,-1.164309337,-0.662080107,1.37777448,-0.922537159,-79.376821,36.913794
1,6,3007,-1.096736047,-0.897579189,-0.60385016,-0.731875896,-0.743250559,-0.617199347,-0.117706535,-0.921090206,-0.371401821,-0.970926297,-0.538230006,-0.651762026,2.079251432,-0.531747007,-75.361206,37.947883
1,1,3007,1.083019103,-0.982282329,-0.412276174,0.268804931,-0.175862676,0.15137399,0.286360611,-1.171795348,-0.985220926,1.12714024,1.577707974,-0.205703018,-0.174429838,-0.628662964,-79.178256,37.381194
1,1,3002,0.933691417,-0.89884547,-0.20121404,-0.365855272,-0.339823875,0.800324705,0.693440418,-0.798692527,-0.837497079,1.199669277,1.064479143,0.449317075,-0.278905129,1.04313731,-77.128331,38.780077
0,2,3000,-0.242940915,-0.961271565,1.926979119,-0.427501755,-0.382761658,-0.380371268,-0.158754502,-0.618472034,-0.586846607,0.08007657,0.823756631,-0.539834814,0.327862126,-0.412991966,-79.037534,38.163293
0,3,2996,0.566576729,-1.234333417,0.952028651,0.979594488,1.324278428,-0.395983087,-0.764727107,-0.657116853,-1.145822114,3.081725844,1.870289294,1.028833522,-0.088069348,1.291364945,-77.413996,38.912187
0,1,2989,-1.020250245,2.105509337,-1.465183613,-0.870927679,-0.916411585,-0.893676305,-0.738966229,-0.815332123,1.353213604,-1.124336548,-1.379449791,-0.746370935,0.451101081,-0.772146477,-78.966096,38.693103
0,2,2986,1.653308108,-0.957414668,-1.375352505,-0.885874821,-0.906060189,0.942238891,2.441808183,-1.383018031,-1.218681063,-0.174468358,0.483484526,-0.039608379,-1.382078375,0.094221079,-77.415525,39.031187
1,1,2984,-1.232576221,1.160488265,0.452909579,-0.458386262,-0.468991126,-0.752688636,-0.671762323,0.880231937,1.18653588,-1.192435878,-1.313365425,-0.652894211,1.124048774,-0.491026673,-79.647668,37.168499
1,0,2983,1.826622431,-1.213017211,-1.824610223,-1.137754642,-1.209580714,-0.983731415,-1.138579819,-1.532281166,-1.20747913,-0.589716548,0.301536076,0.575439078,-0.219204963,0.779041324,-77.054403,38.823566
0,1,2982,2.001736985,-1.336153002,-1.396162427,-0.353482094,-0.395913256,-0.332552845,-0.513793292,-1.572126845,-1.451235138,0.502359044,0.370164008,5.704432688,-1.289649159,0.642128464,-77.398649,38.948278
1,0,2982,-1.262805028,1.382825079,0.776293627,-0.634435398,-0.578187623,-0.84553475,-0.846061691,1.149303649,1.580262914,-1.257393525,-1.439339497,-0.652415708,1.631500186,0.841984592,-77.522012,37.772083
1,1,2981,1.489651773,-1.035441658,-1.327391701,0.916168612,1.002363605,-0.706703419,-0.797021366,-0.485940129,-0.573856401,-0.420798823,-0.463020086,2.1770501,-0.890831831,0.342216091,-77.116449,38.826106
1,0,2980,-1.279990977,1.546324037,0.528233931,-0.804897505,-0.785883776,-0.931021944,-0.990782204,0.548046076,1.657372244,-1.318660729,-1.543666546,-0.65589842,0.616597363,1.06124392,-77.339697,37.724448
1,0,2978,0.574204552,-1.047832431,0.991075068,0.559159116,0.759543925,-0.706607013,-0.88135977,-0.573705681,-0.770490394,1.875745612,1.453845683,0.192718123,-0.368455378,0.358629278,-77.495513,37.571403
1,1,2976,0.429142641,0.286546434,-1.281618105,1.266144278,1.344629347,2.655600069,2.784775069,-0.41528855,-0.616063727,0.115411946,-0.01382146,0.179705872,-0.562480918,-0.397210983,-77.643494,37.616904
1,0,2975,-1.287543697,1.657067476,0.282059865,-0.720134044,-0.701947093,-0.928378839,-1.006409377,1.10011008,1.879558722,-1.299683405,-1.515002305,-0.671974957,1.153898857,-1.005879673,-78.779809,36.881131
1,0,2975,0.674595966,-1.124383046,0.880932619,-0.178456351,-0.293779116,-0.772041953,-0.765541473,-1.076521495,-0.813034833,-0.070074913,0.696143902,0.106431444,0.153921075,-0.689131227,-76.253055,36.95115
1,1,2972,0.03294093,0.419253207,-0.521550722,-0.007476967,-0.034695607,0.589302045,0.807969877,0.258666996,-0.119014995,0.189308718,0.32573759,-0.344197474,2.467302511,1.250412407,-77.325461,38.595946
0,7,2971,0.757931834,-0.971058074,0.209381274,-0.380444645,-0.375227914,-0.444772912,-0.641862824,-0.623293856,-0.970663353,1.183568378,1.122025859,1.204171804,0.312457256,0.345462751,-77.463038,39.038522
1,1,2968,-1.244712933,1.128014711,1.266232031,-0.450301148,-0.481197267,-0.894267512,-0.946558914,1.177712845,1.649313798,-1.137638549,-1.169087559,-0.666493044,0.944948276,-0.550062038,-79.400545,36.751108
1,0,2962,1.264039645,-1.213017211,-0.414701546,-1.137754642,-1.209580714,-0.983731415,-1.138579819,-1.532281166,-1.20747913,1.913011509,2.171688241,0.333154484,-0.010254381,0.89987364,-76.006515,36.768207
0,5,2961,-0.862080616,0.439087702,0.83568869,-0.27722293,-0.288216443,-0.699916288,-0.46692564,-0.254079443,0.417438344,-0.72014697,-0.267095697,-0.714750567,0.266242648,-0.283076562,-78.761587,38.392102
1,0,2961,1.62790966,-1.104935888,-1.537978318,0.032647343,-0.311249217,0.066433091,0.444533381,-1.448284329,-1.145288865,-0.102973826,0.302991424,1.212095109,-0.174429838,1.0226078,-77.089371,38.833651
1,2,2954,-0.935146618,-0.780766483,-0.429985468,-0.497958125,-0.569261016,-0.749844686,-0.551384758,-0.53038184,0.027927035,-0.84534135,-0.322029473,-0.5681908,0.780772819,1.404566096,-77.237391,38.634999
0,3,2953,0.250820278,-0.219098036,-0.071786759,2.674889071,2.687170061,3.17508747,1.751653438,2.343511024,-0.125005723,0.841498843,-0.006111972,0.396170813,0.451101081,1.037417884,-77.25054,38.902082
1,0,2952,-0.87842633,1.267108506,-0.029483863,-0.309067943,-0.23631007,0.678669543,0.783336941,1.380677284,0.446528741,-0.467245641,-0.593914861,-0.490599574,1.810600684,-0.224273314,-79.84735,36.661375
1,0,2951,-1.288918555,1.087642187,0.841501672,-0.618950272,-0.612703231,-0.920007665,-0.96423212,0.573939154,1.622706936,-1.316435717,-1.540348761,-0.667843748,0.377796698,-0.432303939,-76.974826,38.147109
1,0,2948,-1.091006495,0.492225816,2.103423872,1.567201345,1.814738447,-0.83462491,-0.989412812,3.432034575,1.231784399,-0.49739443,-0.769833815,-0.422751896,0.989723401,0.525496673,-77.547027,37.518448
0,3,2947,1.034240509,-1.243295441,0.149268554,0.976634298,1.404175748,0.616032828,-0.113989363,-1.034090806,-1.300493951,3.264981363,1.728393411,1.876953011,-0.226713172,1.23260315,-77.14117,38.888236
1,2,2945,0.955261338,-0.983570561,-0.089578576,1.38925264,1.035694569,0.100640823,-0.122008035,-0.805734745,-0.872954962,1.698890139,1.312834715,0.761531584,0.049445785,1.364497079,-77.108605,38.893617
0,0,2945,-1.0132926,1.452797216,-0.460131908,-0.687196559,-0.693086249,-0.911739758,-0.965261866,-0.33392254,1.426597586,-1.089352049,-1.270338926,-0.746156471,0.974866639,-0.717944113,-81.24251,37.111225
1,1,2940,-1.189348833,1.274962014,-0.704829004,-0.538538148,-0.544264616,-0.686281612,-0.436951962,0.571991074,1.230328356,-1.174093573,-1.209068908,-0.634560087,-1.293807952,-0.918342679,-76.51735,37.219319
1,0,2939,-1.266611929,1.4968107,0.121008904,-0.696505471,-0.697714127,-0.876617351,-0.895859209,0.960915217,1.56739522,-1.236818881,-1.374774987,-0.662948406,2.288202013,-0.7185447,-78.108478,36.599298
1,1,2937,-0.239586778,0.742432376,-0.470584649,0.360357534,0.260266171,1.399353662,2.034332434,0.174145816,-0.091615559,-0.331239042,-0.242931841,-0.454568413,0.094220909,-0.489463512,-76.741204,37.292243
1,1,2937,1.085036018,-1.033260905,-0.695540507,-0.480463148,-0.214344169,-0.339126962,-0.322406394,-1.094032367,-0.934951567,0.496199162,0.775689333,0.153765373,-0.890831831,-0.845343078,-76.277153,36.808616
1,0,2937,1.333570693,-1.050528945,-0.989433218,-0.617990887,-0.435510726,-0.116728504,0.002961019,-1.202698814,-0.994348094,0.479566526,0.850395479,0.158422723,0.183771158,0.726701497,-77.465519,38.303898
0,1,2935,1.111837677,-1.308595154,0.11508043,0.096207074,0.015835004,-0.192335584,-0.650436175,-1.39013714,-1.415525809,3.711472179,2.132889842,1.90602294,-0.426976474,0.27464968,-77.181405,38.863753
0,0,2930,-0.942845901,0.214537695,1.335956678,-0.249019456,-0.207425739,-0.723912232,-0.644189876,0.707909229,1.142813787,-0.904669677,-0.950622155,-0.724827016,0.913247162,-0.238844406,-79.854861,37.5045
1,0,2930,0.988582506,-0.768938395,-0.592831294,-0.314694099,-0.130819148,-0.136210361,-0.272286666,-0.494540811,-0.686513273,1.007675907,0.847978381,0.065349675,0.273321407,-1.222742155,-77.418022,37.563467
1,0,2929,1.590556485,-1.160862785,-1.334992774,-0.593804786,-0.709960912,-0.749234121,-0.832303334,-1.340972435,-1.08475189,0.420985944,0.750800854,2.146964455,-0.562480918,1.124135082,-77.063479,38.832724
1,0,2926,-0.297178439,0.004051334,1.038657584,0.33611192,0.315783987,0.309189086,0.339686326,0.568928765,-0.027556824,0.522151935,0.569533752,-0.486359034,1.094198691,-0.9097974,-77.548759,36.697465
1,0,2924,0.732328303,-0.497955892,-0.480570426,0.645001409,0.534931707,2.284593199,1.628315919,-0.923012797,-0.95415269,1.355175871,0.721510712,0.941108702,-0.831131665,0.458984189,-77.327745,38.685575
1,0,2920,-0.814620552,1.485874355,-0.501617509,-0.351460762,-0.27076483,0.527819713,1.214936911,0.138210114,0.069969391,-0.43203379,-0.164566972,-0.51438987,0.213621241,0.792302137,-77.425156,37.664661
0,0,2918,-0.552852508,1.497696243,-1.338863956,-0.670753776,-0.655862379,1.106891539,3.777658726,-0.334509257,0.083556479,-0.725621218,-0.441623788,-0.735487779,-0.103474217,-1.049742039,-82.801604,36.935212
1,2,2914,-1.29492822,1.429436749,0.82206686,-0.68053763,-0.633791876,-0.954127025,-1.071141317,1.308048495,1.970608054,-1.331366011,-1.597000455,-0.66407388,0.571822238,-0.045473793,-77.826963,38.294974
1,0,2914,-1.284869643,1.741015453,0.157254668,-0.764297669,-0.774278024,-0.931262957,-1.010420888,1.067542553,1.911365739,-1.292598049,-1.49351303,-0.666224142,0.959873318,-0.785187447,-79.627085,36.582048
1,7,2912,-1.238737145,-0.208046358,0.707783298,-0.859251158,-0.902643198,-0.894307681,-0.824103096,-0.430017491,0.696387216,-1.183889976,-1.019695622,-0.663663176,0.318096532,-0.953409582,-75.69909,37.810937
1,0,2910,-0.14961812,0.41207784,-0.114364355,-0.264296282,-0.195981963,0.557094719,1.028135804,0.089009262,-0.087749513,-0.108933243,0.161873595,-0.450062541,-1.204257703,-1.31700074,-77.378326,37.230862
0,3,2908,0.318863885,-0.864574704,0.810894119,2.317361378,2.228192423,0.337749267,-0.291253599,0.582029505,-0.759422774,2.53817864,1.221031584,0.640752123,0.558935166,1.335578182,-77.185847,38.920879
1,0,2905,1.363193633,-1.136288019,-0.813250305,-0.535282571,-0.629752008,-0.829716285,-0.864363205,-1.244329464,-0.955673287,0.341916202,1.482871216,-0.117283758,-1.846034489,-0.974929093,-77.444224,37.562134
1,0,2904,0.184607504,-0.388243227,0.639862356,1.168380813,1.454971954,1.149319085,0.639196406,0.586658113,-0.340121993,1.417463992,0.738369337,-0.032500869,-0.666956209,-0.73110209,-77.502698,37.607042
0,0,2902,-0.95280447,1.459191679,-0.661874039,-0.603349431,-0.583627499,-0.487549295,-0.21490995,0.910995956,1.080409377,-0.908227938,-1.019085711,-0.731299066,0.682174121,-0.907775359,-82.467244,37.196619
1,2,2901,-0.738526378,1.103465166,-0.217717348,-0.331832452,-0.183174549,0.426578324,0.421898146,1.560221069,0.47308898,-0.495269556,-0.672228844,-0.339967965,-0.099804631,1.478112803,-77.341717,38.699475
1,1,2900,-1.293009759,1.746885471,0.15424553,-0.728566195,-0.740406621,-0.93950559,-1.017316177,0.802494445,1.936405381,-1.32391674,-1.561385148,-0.673090525,1.07927365,-1.032297087,-78.766138,37.037386
0,5,2892,1.890581974,-1.167131147,-1.464305688,0.458836125,0.212260409,1.120618375,2.438215541,-1.217828266,-1.105391037,-0.086561059,0.474789177,0.032515432,-1.151005334,0.190631287,-77.223282,38.924743
1,0,2891,1.969224299,-1.213017211,-2.181989824,-1.137754642,-1.209580714,-0.983731415,-1.138579819,-1.532281166,-1.20747913,-1.228277864,-1.147318409,0.71858395,-1.010232164,-1.192390786,-76.294979,36.876225
1,1,2884,-0.293363079,0.158180518,0.469441351,1.093726307,0.857075016,0.697805949,0.545900571,0.828788062,-0.045839851,0.560858838,0.332729365,-0.450079816,0.333021574,-0.466146366,-79.269154,37.319996
1,0,2884,-1.255047879,1.39347181,0.772577691,-0.724477104,-0.717437815,-0.827531104,-0.725088038,0.675162843,1.662529364,-1.245877684,-1.350420814,-0.665287788,0.825547944,-0.928972171,-77.084435,37.045433
1,0,2880,0.010872458,-0.790989065,1.900565931,3.216263814,3.512981119,-0.111611002,-0.398367344,0.676663047,-0.286667987,1.703420762,1.034725936,0.060119597,0.243471324,1.779099378,-77.510197,37.573102
1,0,2879,0.908094898,-0.908703527,-0.583541483,2.055520677,1.740098085,0.147003627,0.008180817,-0.657276489,-0.771641601,0.080866865,-0.148227388,0.944940919,-0.98038208,-0.253764944,-77.068176,38.795232
1,0,2878,-0.620269277,0.550266057,0.848593443,-0.005144258,0.046220414,0.206911343,0.418659938,1.042730933,0.446614813,-0.270472526,-0.185532119,-0.543596289,-0.935606956,-0.922459001,-77.526251,36.69381
1,0,2875,0.006005338,-0.456771353,1.259150786,-0.068774249,0.070421651,0.386891571,0.156010654,-0.322519891,-0.646274833,1.577501208,1.216125342,-0.211466544,-0.353530337,-0.470002162,-77.403568,37.572484
1,0,2874,-1.288402342,1.161869158,1.295047349,-0.618987432,-0.611137781,-0.94108824,-1.0230354,0.827433509,1.932790376,-1.310556899,-1.525021813,-0.673318884,0.750922736,-0.877361818,-77.272188,36.704317
1,0,2873,-1.252134912,1.246516576,1.070845181,-0.588319263,-0.612338386,-0.903667006,-0.916947838,0.476728145,1.523753369,-1.171751327,-1.122760691,-0.66651497,1.706125394,-0.279009988,-79.576089,37.385904
0,0,2870,-0.959272587,1.935994555,-1.341988564,-0.72822327,-0.742480336,-0.732782057,-0.2669012,-0.575129346,0.694112915,-1.009506594,-0.943459829,-0.73569931,1.051890986,-0.62713387,-79.925977,37.849988
1,0,2868,1.192631795,-1.041562903,-0.571048385,0.654409295,0.447287458,-0.0171019,0.18758721,-1.142839962,-0.945064972,0.086325594,0.395629894,1.379896622,-2.234085568,-1.745098326,-77.434936,37.552411
1,4,2865,-1.280012384,1.409251914,0.388143485,-0.794679123,-0.766827914,-0.930122164,-0.99529314,0.763674856,1.806609516,-1.302670441,-1.505054038,-0.664656315,0.512122072,0.630879751,-77.103923,38.21047
1,0,2864,-0.20885781,-1.167191608,0.287669865,-0.661218911,-0.816206288,-0.96042549,-1.109725935,-1.31044402,-1.0725907,0.705357607,0.990490494,-0.239486605,0.616597363,-0.404167048,-76.307088,37.027749
1,0,2863,-0.740773174,-0.508682916,0.009252082,0.645147256,0.933309084,0.606430012,0.675445004,0.257869558,-0.204491196,0.017181701,-0.033997869,-0.433577497,1.750900518,0.723444912,-76.547639,37.099764
0,0,2861,-0.994346982,0.796689681,0.525393019,-0.566841909,-0.535078735,-0.845383746,-0.773361696,-0.066259754,1.304119486,-1.070235265,-1.253382008,-0.741441587,0.928652031,-0.747835818,-81.409671,37.092618
1,2,2860,0.703700988,-0.822918397,0.226686367,-0.207067985,-0.165201339,0.141637078,-0.146850407,-0.53295986,-0.774958941,1.815658079,1.240952758,0.655242904,-0.084879589,0.725789653,-77.302945,38.803244
0,0,2860,0.37095064,-0.192563679,-0.557938451,0.365973685,0.361905562,0.306803173,0.336070732,0.127947713,-0.452633313,-0.024291488,-0.078095074,-0.427155916,0.666769252,-0.784065322,-79.990197,37.76662
1,0,2860,-0.669208268,0.543234221,0.962144797,0.644240113,0.834467239,0.666008344,1.06498049,0.975087044,0.437387228,-0.428350675,-0.373129474,-0.548549992,1.004648442,-0.328327706,-77.394587,37.181137
